#Origin: 29.1822 -175.677 -16.2366
#Radius: 42.878
id, x, y, z, u, v, w, ra, dec, parallax, teff, l, b
5320546254398151552,-4.30887,-182.329,-32.3756,-0.0316087,-0.0390288,-0.0122131,124.083,-53.487,5.39866,6296.85,268.646,-10.0661
5320548968817444096,-4.03868,-161.539,-28.5332,-0.0378267,-0.0153515,0.0132934,124.087,-53.3939,6.09423,5351.25,268.568,-10.0139
5320600645860644096,-3.48858,-154.765,-26.0408,-0.0253648,-0.0154413,-0.0134287,124.867,-53.2578,6.37025,5135.78,268.709,-9.54872
5320630603254560000,-4.74153,-187.462,-29.4685,-0.0109789,-0.0179137,-0.00394045,125.581,-52.787,5.26806,4319.84,268.551,-8.93082
5320650364406219648,-4.47477,-150.925,-23.4054,0.00907054,-0.0304309,0.0216886,125.519,-52.5158,6.54472,6055.05,268.302,-8.81137
5320653521200068736,-4.1482,-155.701,-26.1007,0.00184907,-0.0163231,0.00920703,124.706,-53.0443,6.332,5844.07,268.474,-9.51289
5320680944572349312,-5.58447,-171.806,-27.9629,-0.024791,-0.0122516,-0.00536802,124.785,-52.6176,5.74197,5030.3,268.138,-9.23952
5320683281034422016,-5.92493,-173.127,-28.6194,-0.0475825,-0.0186245,-0.00904867,124.502,-52.6137,5.69552,4649.75,268.04,-9.3812
5320693451517311104,-5.49769,-177.678,-28.111,-0.0409951,-0.00640889,0.00327453,125.213,-52.5518,5.55641,4324.2,268.228,-8.98617
5320748942494311168,-5.95608,-171.642,-31.05,-0.043579,-0.034089,-0.0101454,123.269,-53.0571,5.72968,4764.91,268.013,-10.2479
5320758009163432192,-5.90005,-182.681,-32.4493,-0.0382044,-0.0424616,-0.030696,123.643,-53.0755,5.38694,5333,268.15,-10.0672
5320770692208213376,-6.69381,-191.667,-33.11,-0.043384,-0.0286869,-0.018545,123.892,-52.8045,5.13818,5342,268,-9.79509
5320798935913499520,-6.21389,-157.24,-28.9113,0.010569,-0.00428062,-0.00306056,122.801,-52.9127,6.25012,5605.75,267.737,-10.4105
5320807315389487616,-7.18509,-179.767,-32.3818,-0.0501031,-0.0159835,-0.0108512,123.071,-52.7819,5.47042,5025.46,267.711,-10.2033
5320838965008183808,-6.88887,-165.547,-28.1188,-0.0367885,-0.0305974,0.0132877,123.785,-52.3987,5.95027,4217,267.617,-9.63169
5320857106950345984,-7.63011,-165.395,-28.2397,-0.0308597,-0.0133156,-0.0275526,123.496,-52.2091,5.95374,4869.67,267.359,-9.6792
5320876275382934912,-7.16219,-191.74,-31.4232,-0.0251947,-0.0181777,0.014093,124.455,-52.4217,5.14324,5536.47,267.861,-9.30078
5320887029981041280,-6.51542,-162.047,-26.9125,-0.00760193,-0.0161075,-0.0122689,124.145,-52.3523,6.08288,5767.8,267.698,-9.42202
5320915582923618560,-7.04477,-175.373,-27.9291,-0.0447485,-0.0236402,-0.00630919,124.668,-52.1468,5.62673,5714.25,267.7,-9.04147
5320926410542588672,-6.95554,-164.383,-25.213,0.0174832,-0.0154182,0.0096896,125.006,-51.8647,6.00778,4891.02,267.577,-8.71237
5320990418436182656,-8.66255,-173.009,-27.4181,-0.00666816,-0.052954,-0.0370839,124.237,-51.6525,5.70183,5387.85,267.134,-8.99413
5321107417649266176,-1.47731,-184.743,-27.3901,0.00716764,-0.00179319,-0.0162085,127.184,-53.3145,5.35422,5424.26,269.542,-8.43298
5321128200987866880,-1.28439,-173.596,-25.0642,0.00734105,0.00629285,-0.00919739,127.515,-53.2173,5.70123,4924.53,269.576,-8.2155
5321176205843037440,-0.667136,-147.976,-19.653,-0.0246723,-0.014692,-0.00596092,128.554,-52.9721,6.69896,4937.57,269.742,-7.56521
5321188953307253760,-0.0723508,-151.633,-18.985,-0.0239756,-0.0151876,-0.00623084,129.352,-52.9029,6.5438,4259.57,269.973,-7.13652
5321190155898133248,-0.0533369,-152.04,-18.8611,-0.022707,-0.0171304,-0.00526553,129.446,-52.87,6.52719,6436.15,269.98,-7.07163
5321193626231502208,-0.497654,-160.523,-20.0577,0.0186405,0.00394482,0.00531864,129.224,-52.7747,6.18153,5178.03,269.822,-7.12227
5321196340651111936,-0.594396,-156.712,-19.1271,-0.0508202,-0.0226761,-0.016572,129.402,-52.6455,6.33409,6107.6,269.783,-6.95863
5321217811182270208,-0.912743,-149.188,-20.1419,0.0305979,-0.00645789,-0.0332503,128.299,-52.9706,6.64257,6005,269.649,-7.68891
5321225477709832448,-0.958577,-152.817,-20.0356,-0.020927,-0.0184319,-0.00537238,128.585,-52.8346,6.48812,5943.5,269.641,-7.46919
5321265335006998784,-1.66773,-163.482,-19.8867,-0.00694039,-0.0168495,-0.0045931,129.077,-52.3389,6.07182,5851.46,269.416,-6.93531
5321275295028390912,-2.22216,-154.057,-19.298,-0.0246512,-0.0142618,-0.00591314,128.575,-52.2659,6.44012,4947,269.174,-7.13925
5321331992896836992,-2.03391,-160.04,-22.3188,-0.00088991,-0.062269,0.0253603,127.602,-52.8114,6.18805,4884.88,269.272,-7.93848
5321361061236460928,-3.68744,-197.964,-30.1323,0.00111098,-0.0379647,0.00845589,126.312,-52.944,4.99306,5989,268.933,-8.65314
5321390503230192000,-3.62114,-199.064,-28.7744,-0.024709,-0.00721585,-0.00494272,126.921,-52.7207,4.97102,5095,268.958,-8.22368
5321428711258220672,-2.74172,-197.799,-26.5693,-0.0427689,-0.00850974,0.00090595,127.927,-52.5907,5.01017,5003.8,269.206,-7.64974
5321434518054003456,-2.5962,-195.646,-25.8415,-0.0273417,-0.0240986,0.00436193,128.128,-52.5445,5.06681,4908.6,269.24,-7.52357
5321437580372297984,-2.50359,-166.657,-21.7816,-0.0412631,-0.0215265,-0.0179048,128.137,-52.418,5.9491,4777.91,269.139,-7.44535
5321463281456744448,-2.32721,-152.236,-19.0083,0.0167859,-0.0587341,-0.0237732,128.559,-52.2128,6.51738,5576,269.124,-7.11633
5321493930342413184,-3.70039,-167.138,-20.1785,0.0308892,-0.0243193,0.000895487,128.493,-51.7601,5.9385,5697.5,268.732,-6.88229
5321517672922567040,-3.95681,-154.329,-20.9503,-0.0245515,-0.0116285,-0.00593503,127.19,-52.0907,6.41871,5865.47,268.531,-7.72821
5321545809246552448,-4.78636,-179.335,-21.8802,0.0732735,0.00070668,0.0336285,128.155,-51.5927,5.53318,5127.32,268.471,-6.95368
5321572506766392192,-0.577793,-185.691,-22.2214,-0.00286089,0.000509466,0.000959655,129.618,-52.596,5.34712,5775,269.822,-6.82403
5321587079597551232,-1.02808,-159.514,-19.0469,0.00809293,-0.0112874,-0.0115165,129.451,-52.4352,6.22471,4325,269.631,-6.8091
5321600445535344000,-1.45833,-149.899,-17.1253,-0.0248775,-0.0112078,-0.00558001,129.65,-52.1107,6.62774,4472.75,269.443,-6.51722
5321617900283448320,-1.19698,-151.362,-16.1552,-0.0316717,-0.0132249,-0.0109961,130.303,-51.9365,6.56915,4900.5,269.547,-6.09204
5321637103074510848,-1.46803,-157.421,-18.89,-0.0300823,-0.0187845,-0.00858608,129.247,-52.3235,6.30686,4652.21,269.466,-6.84229
5321641952101269248,-2.03004,-173.424,-20.8306,-0.0104399,-0.022141,-0.00284661,129.107,-52.2186,5.72469,7620.75,269.329,-6.84876
5321659716085512320,-2.90738,-181.814,-21.9274,0.00541072,-0.0215727,0.0191724,128.836,-52.0386,5.45987,4234,269.084,-6.87598
5321691116578292224,-3.27052,-195.936,-21.6672,0.0212091,-0.032738,0.0149637,129.534,-51.6689,5.07209,4975.05,269.044,-6.30944
5321723105501397888,-1.50449,-153.041,-14.8197,-0.0235753,-0.0190605,-0.0054593,130.912,-51.5068,6.50345,5113,269.437,-5.53071
5321723109802924416,-1.4951,-152.117,-14.7347,-0.0255034,-0.0156671,-0.00588247,130.91,-51.5079,6.54296,5100,269.437,-5.53239
5321746611864935808,-1.6649,-167.294,-16.1154,-0.107103,-0.00522352,-0.00104358,130.942,-51.4837,5.94966,5134.67,269.43,-5.50204
5321754544655303040,-1.89253,-185.468,-16.5874,-0.0111049,-0.0232574,-0.00151577,131.421,-51.2307,5.37004,5162.68,269.415,-5.11039
5321759565486222976,-2.14882,-191.902,-18.4105,-0.0376394,-0.0220328,-0.018259,130.9,-51.414,5.18686,5532.37,269.358,-5.47968
5321792787046141312,-3.47265,-199.574,-19.4677,-0.0488682,-0.0172768,0.0073494,130.439,-51.1898,4.98624,4900,269.003,-5.57051
5321809902503612032,-4.20098,-191.755,-18.7174,0.0228544,-0.00590546,-0.0104481,130.186,-50.9879,5.1891,6013.77,268.745,-5.57371
5321836703100392320,-3.65276,-163.668,-15.2187,-0.0253887,-0.00995735,-0.0128172,130.493,-50.8094,6.08217,5190,268.721,-5.31107
5321853878664124032,-3.21653,-158.217,-18.7022,-0.0111312,-0.0229806,-0.00449412,128.777,-51.7592,6.27544,5005.47,268.835,-6.74005
5321864843720980224,-3.7455,-170.824,-19.1635,0.0203311,-0.0063274,-0.0204975,129.131,-51.4838,5.81612,5092.68,268.744,-6.39932
5321943458803631360,-5.27205,-162.61,-18.9238,-0.0298783,-0.0199342,-0.0102199,128.263,-51.1416,6.10531,5196.25,268.143,-6.63451
5322024375988707328,-4.34097,-178.052,-16.6535,0.00855829,-0.0120678,-0.0257231,130.341,-50.735,5.59028,5318.61,268.603,-5.34185
5322092373911256960,-6.42337,-171.212,-16.2453,-0.0247217,-0.0137007,-0.00628575,129.536,-50.1843,5.81053,4904.33,267.851,-5.41644
5322149651589381120,-5.18328,-184.401,-27.4978,-0.0523431,-0.0539701,0.0500298,126.052,-52.4017,5.36157,5383.4,268.39,-8.4781
5322163361124938368,-6.29771,-196.326,-28.6191,-0.0184333,-0.0454691,-0.0130052,126.1,-52.1098,5.03777,5592.62,268.163,-8.28961
5322169060539000448,-5.27784,-191.001,-27.4074,0.0166203,-0.0909466,0.0101241,126.503,-52.2459,5.18056,5560.73,268.417,-8.16276
5322169064842164736,-5.32514,-192.663,-27.6434,0.0170084,-0.0919257,0.00979027,126.504,-52.2452,5.13588,5794,268.417,-8.16205
5322215102588401152,-6.09696,-173.357,-25.2518,0.0129833,0.00818161,-0.00236278,125.95,-51.9611,5.70476,4771.93,267.986,-8.28259
5322241903184319360,-5.70465,-156.405,-22.0236,-0.0257754,-0.0139945,-0.0139966,126.247,-51.7465,6.32706,5014.7,267.911,-8.00992
5322244690627578752,-6.59459,-183.023,-25.4911,-0.0227299,-0.0262637,-0.020933,126.384,-51.7184,5.40811,5787.67,267.936,-7.92395
5322300696999696128,-6.20699,-177.077,-23.2064,-0.0289376,-0.0126633,-0.00389692,127.047,-51.5003,5.596,4531.25,267.992,-7.46167
5322419066298541824,-7.10691,-165.075,-24.4518,-0.0352969,-0.0198675,-0.0436682,125.365,-51.6668,5.98703,5728,267.535,-8.418
5322453838354368640,-8.12205,-180.852,-25.3204,0.0219404,-0.0164993,0.0282924,125.878,-51.3247,5.47056,5900,267.429,-7.96203
5322507680064747648,-8.17818,-158.367,-23.0672,-0.00217,-0.0282595,0.0164068,125.121,-51.1841,6.24036,5900.33,267.044,-8.27634
5322514380213709056,-9.39809,-173.51,-24.8127,-0.0111153,-0.0232539,-0.00401315,125.193,-50.9823,5.69714,5003.8,266.9,-8.12663
5322582171977738624,-9.46117,-185.861,-24.1042,0.0156172,-0.00124121,-0.0227622,126.336,-50.7157,5.3289,5479.11,267.086,-7.37998
5322604196570964352,-8.54185,-169.813,-21.3743,-0.0490164,-0.0169067,-0.00460674,126.645,-50.6214,5.83548,4977.02,267.12,-7.16512
5322611549554534528,-9.29234,-174.995,-21.5917,-0.0296321,0.00560471,-0.0191867,126.685,-50.4105,5.66359,4786.67,266.96,-7.02408
5322639174785147776,-9.53566,-172.971,-23.0403,-0.0247691,-0.0140042,-0.00552369,125.867,-50.6291,5.72218,7016.46,266.845,-7.57596
5322701739567474688,-6.67696,-193.616,-22.1423,-0.0669488,-0.0340265,-0.0038169,128.3,-50.9795,5.12839,5578.5,268.025,-6.52025
5322789155042882816,-8.58953,-188.528,-21.1866,-0.0251928,-0.0194692,-0.00080551,127.865,-50.4021,5.26568,5028,267.391,-6.40535
5322961262976805760,-10.3588,-191.368,-17.6789,-0.0106875,-0.00511143,-0.00283666,128.841,-49.3392,5.19585,4990,266.902,-5.27045
5323020293003089152,-8.15821,-154.668,-15.7492,-0.0154669,-0.0222936,-0.00840603,128.248,-49.7199,6.42338,5366.9,266.981,-5.80615
5323020533521260672,-10.2218,-192.035,-19.354,-0.00909395,-0.0279372,-0.0265226,128.297,-49.6629,5.17389,5778,266.953,-5.74696
5323032348968623616,-10.3286,-178.516,-19.052,-0.0461373,-0.0239936,-0.00201211,127.64,-49.646,5.5609,6647.47,266.689,-6.08169
5323097396257126784,-11.3093,-179.62,-19.1026,0.00959859,-0.0436861,-0.00495574,127.409,-49.3969,5.52528,5869.55,266.397,-6.05869
5323267614410921472,10.781,-204.205,-17.8303,0.0686702,-0.0112129,-0.0354414,135.358,-53.9151,4.87175,4949.37,273.022,-4.98325
5323270328810472448,10.0996,-193.836,-17.0434,-0.0128803,-0.0198038,-0.0182903,135.27,-53.9083,5.13226,6048,272.983,-5.01815
5323280396232611840,9.27547,-195.453,-18.0219,-0.0103974,-0.0227551,-0.00437342,134.663,-53.8676,5.08902,5744.75,272.717,-5.26221
5323285996870151424,7.15542,-148.952,-13.3076,0.0333122,-0.0151005,0.0204531,134.909,-53.7867,6.67929,4189.28,272.75,-5.09948
5323292971899245952,8.05014,-153.026,-12.8283,-0.013602,-0.00209741,-0.00132543,135.599,-53.7766,6.50306,5004.3,273.011,-4.78536
5323312934906532608,6.86758,-146.751,-12.3924,-0.0653001,-0.0249427,-0.0100364,135.185,-53.5514,6.78272,4093.51,272.679,-4.82164
5323351039857638912,5.9856,-151.398,-13.6679,-0.0488734,-0.0458506,-0.0240008,134.307,-53.4545,6.57327,5271,272.264,-5.15456
5323361347781317504,9.3606,-209.722,-17.7215,-0.0359537,-0.0198184,-0.00403078,135.045,-53.4606,4.7466,5478.15,272.556,-4.82523
5323367979210545280,8.06869,-192.582,-15.7873,-0.0454083,-0.0584989,-0.0010668,135.054,-53.2492,5.17072,4946.45,272.399,-4.68236
5323379146125136000,6.56156,-162.609,-13.8278,-0.0282195,0.00690638,0.00463159,134.738,-53.2964,6.12265,4450.67,272.311,-4.85663
5323380657953990656,8.62108,-211.329,-17.4405,-0.0385742,-0.0177515,-0.0101663,134.946,-53.2223,4.71203,4866.65,272.336,-4.71389
5323423504537752064,8.05496,-179.371,-13.1846,-0.0256869,-0.0167518,0.00172214,135.848,-53.0602,5.55445,5237.97,272.571,-4.19973
5323425669201324800,8.55733,-192.181,-13.7675,0.075189,-0.0714268,0.0390879,135.957,-52.9735,5.18501,5120.75,272.55,-4.09351
5323460372538218368,6.84596,-158.238,-10.152,-0.0387183,-0.0234801,0.00633561,136.402,-52.6357,6.30077,5621,272.477,-3.66746
5323473944636263808,5.78395,-147.478,-11.1052,-0.027397,0.00270768,-0.0108273,135.364,-52.8849,6.75635,5496.43,272.246,-4.30297
5323478785049301632,7.76465,-192.422,-13.6061,0.0282626,-0.0534905,-0.00894818,135.759,-52.7607,5.17977,5384,272.311,-4.04136
5323536926035827840,5.92525,-151.58,-13.9188,0.0193806,-0.0264687,-0.0183442,134.167,-53.4919,6.56456,4124.77,272.239,-5.24249
5323544347738973824,7.42956,-211.206,-19.1044,0.0210972,-0.00254879,-0.00572447,134.025,-53.2718,4.71258,5476,272.015,-5.1654
5323602789345469184,5.64201,-188.826,-14.9759,0.0375616,-0.0664109,0.0574527,134.501,-52.632,5.27697,5591.67,271.711,-4.53266
5323612895419616640,5.16168,-187.099,-16.8952,-0.0424308,-0.011154,-0.0137074,133.571,-52.9354,5.32109,4698.6,271.58,-5.1579
5323688143243281536,6.73668,-199.237,-14.0127,-0.0180953,-0.0546891,0.0218669,135.379,-52.4668,5.00394,4850.42,271.937,-4.02079
5323697970127787520,5.36978,-182.31,-13.5616,0.0293886,-0.0357186,-0.0261713,134.824,-52.431,5.46769,5557,271.687,-4.25243
5323708071890756096,5.25271,-190.011,-13.7124,-0.0623901,-0.00803159,-0.0257405,134.87,-52.2702,5.2472,4198.52,271.583,-4.12609
5323792253253224064,3.98936,-172.166,-10.8399,0.028978,0.0122787,-0.0452104,135.241,-51.7334,5.79531,5742.1,271.327,-3.60171
5323808535455207808,2.94162,-172.581,-10.9764,-0.010319,-0.0222099,-0.00125722,134.826,-51.4933,5.78187,5132.01,270.977,-3.63866
5323879114666748544,7.23873,-194.164,-9.84372,0.0498524,-0.0342845,0.0180115,136.956,-51.8672,5.14011,5648.8,272.135,-2.90028
5323944947927263232,5.8827,-187.019,-9.28365,-0.00333504,-0.0146047,-0.0086483,136.665,-51.5807,5.33785,4966.3,271.802,-2.84044
5323950342401460224,5.40889,-166.878,-8.03967,-0.0160646,-0.0187033,-0.0114116,136.824,-51.5649,5.98232,5174.5,271.856,-2.75675
5324006761089728512,7.40878,-191.526,-6.02794,-0.0544266,-0.0641302,-0.0475489,138.335,-51.1766,5.21475,5125.31,272.215,-1.80134
5324075171329907456,6.01599,-186.363,-5.89433,-0.0555477,0.00700194,0.00919348,137.925,-50.9167,5.36041,4723.3,271.849,-1.81062
5324161620434379648,4.01203,-170.963,-8.09194,-0.0119079,-0.00115959,-0.0147297,136.33,-51.1538,5.84108,4953.33,271.344,-2.70913
5324292805909357824,3.54678,-167.432,-6.1083,-0.0328006,-0.0178298,-0.0173837,136.919,-50.6402,5.96725,7035.9,271.214,-2.08888
5324321118333510016,2.75612,-171.519,-6.64475,0.0220423,-0.00196816,-0.0179094,136.458,-50.5107,5.82515,5534.5,270.921,-2.21828
5324364033646626944,2.38975,-193.713,-6.63812,-0.0215684,-0.0109638,-0.0122156,136.531,-50.1807,5.15885,5013.83,270.707,-1.96248
5324399763478156032,3.58222,-204.862,-18.5905,0.056487,0.000637376,-0.00841585,132.932,-52.5082,4.86062,5702.1,271.002,-5.1844
5324403753508775680,2.90131,-181.249,-16.4765,-0.0279421,-0.0239906,-0.0158232,132.832,-52.4487,5.49392,4851.55,270.917,-5.19355
5324465978996594688,2.17337,-207.61,-17.706,-0.0197506,-0.0136193,-0.0156588,132.908,-52.002,4.79903,5051.67,270.6,-4.8744
5324476007737554688,1.57818,-203.439,-17.5844,-0.0404296,-0.0670236,-0.0245384,132.667,-51.9237,4.89707,4903.02,270.444,-4.93998
5324490408771114496,1.6662,-160.033,-12.7378,-0.0168852,-0.0196244,0.000120408,133.31,-51.7934,6.22866,4471.69,270.597,-4.55061
5324525249547440384,2.95256,-171.069,-12.35,-0.0220428,-0.0251461,-0.00477546,134.239,-51.8215,5.82955,6600.57,270.989,-4.12859
5324537752184728064,2.85612,-196.557,-13.2927,-0.0687255,-0.048877,-0.0193041,134.395,-51.5341,5.07544,4481.09,270.832,-3.86848
5324539062162165760,2.71245,-183.95,-13.7721,-0.0107142,-0.0185643,-0.00408894,133.901,-51.8105,5.4205,5274.95,270.845,-4.28122
5324612042248516864,0.950299,-179.15,-12.8187,0.0186756,-0.00972558,0.0052007,133.575,-51.2761,5.56759,5483.25,270.304,-4.09264
5324642789905848576,0.950002,-204.94,-12.1819,-0.0366258,-0.0192058,-0.000590702,134.375,-50.8008,4.87083,5127.32,270.266,-3.40171
5324653651892457472,0.482763,-157.158,-9.7032,0.0814814,-0.0126799,-0.0380098,134.125,-50.8179,6.35091,5522,270.176,-3.53304
5324670178922425728,0.504255,-193.276,-16.9705,-0.0652075,-0.053983,0.00689381,132.269,-51.7446,5.1541,5014.03,270.149,-5.01795
5324704401222736768,0.263386,-202.278,-16.0052,-0.0480738,-0.021792,0.0208101,132.81,-51.3751,4.92829,5762,270.075,-4.52408
5324741509741228416,-0.501083,-185.121,-15.6846,-0.0412508,-0.048171,0.000869483,132.182,-51.3984,5.38258,5596,269.845,-4.84287
5324783153744743040,-1.43025,-201.172,-15.0467,0.0182231,-0.00620862,0.000455376,132.63,-50.8469,4.9569,5018.37,269.593,-4.27737
5324805728090902656,0.30426,-185.223,-13.0367,-0.0300205,-0.0559034,0.0429116,133.443,-51.0728,5.38556,5377.33,270.094,-4.02603
5324824449839649920,-0.677708,-203.109,-14.1484,-0.0490038,-0.0246019,-0.011603,133.205,-50.8275,4.91152,4650.9,269.809,-3.98471
5324828538648511872,-0.995299,-173.552,-12.2863,-0.00430205,-0.0570549,-0.00838855,132.988,-50.7631,5.74749,5045.07,269.671,-4.04934
5324883003144081152,-1.34302,-185.565,-12.4918,-0.0231934,-0.0154602,-0.0018799,133.142,-50.5706,5.37665,4611.33,269.585,-3.85112
5324948321005488896,1.99855,-160.628,-9.44028,-0.0260553,-0.0577367,-0.0032339,134.884,-51.1141,6.21435,5042.23,270.713,-3.3632
5324985189005676672,1.39871,-159.395,-7.94057,-0.0254557,-0.0736161,0.0178513,135.276,-50.62,6.26572,5053.08,270.503,-2.85184
5325013054753892608,0.705405,-178.368,-7.78868,-0.0445784,0.0168161,-0.0300697,135.405,-50.1808,5.601,5843.83,270.227,-2.50029
5325014532222994560,1.28095,-196.078,-11.2522,-0.047151,-0.0447467,0.00145667,134.628,-50.8067,5.09154,4630.5,270.374,-3.28433
5325035697822290816,0.052409,-201.316,-11.0239,0.0506224,-0.00265376,-0.0346427,134.439,-50.4368,4.95987,5618.1,270.015,-3.13434
5325037170979807104,-0.133784,-199.842,-11.476,-0.0372805,-0.0137902,0.00132049,134.203,-50.4953,4.99573,5067.23,269.962,-3.28662
5325068958049782528,0.0346685,-148.681,-7.11084,-0.012499,0.00498694,0.0198123,134.907,-50.1769,6.71811,5475.5,270.013,-2.73814
5325183547766830848,-0.652075,-194.362,-6.83968,0.0418589,-0.0260595,-0.00906614,135.541,-49.5462,5.14182,5408,269.808,-2.01542
5325309270056305408,-2.58619,-194.36,-9.96281,0.0180542,-0.0172087,0.0209657,133.892,-49.716,5.13789,4926.73,269.238,-2.93413
5325326312486312320,-2.72043,-160.618,-8.32587,0.0149153,0.00283458,0.00516057,133.647,-49.5783,6.2167,4311.5,269.03,-2.96692
5325342800852557696,-2.65367,-184.974,-7.85097,-0.0803116,-0.0657801,-0.00312853,134.424,-49.3439,5.40074,5314,269.178,-2.43013
5325406508111401856,-2.09806,-197.134,-6.5159,-0.0484715,-0.031955,0.00461987,135.258,-49.1521,5.06964,5296.33,269.39,-1.89301
5325518108540749824,7.99445,-206.502,-5.03239,-0.0257092,-0.018697,0.000626716,138.805,-50.8971,4.83752,6013.77,272.217,-1.39496
5325626891474084864,4.41809,-175.053,-3.06231,0.0245067,-0.00417766,0.012957,138.413,-50.0682,5.70985,4829,271.446,-1.00189
5325633175002033536,4.99033,-205.025,-3.93548,-0.0173186,0.01054,0.00749104,138.248,-50.098,4.87511,5381.23,271.394,-1.09934
5325651836642846976,6.02034,-175.002,-2.58853,0.0146291,-0.0430055,-0.0559311,139.155,-50.3388,5.71023,4807.34,271.97,-0.846925
5325653279743775616,4.87138,-148.824,-2.19804,-0.0537726,-0.00703203,0.0112247,139.053,-50.2694,6.71502,6130,271.875,-0.84571
5325654173104828928,5.54277,-165.742,-2.20156,-0.0413196,-0.0456487,-0.00548505,139.192,-50.2393,6.02957,5345,271.915,-0.760594
5325663518953822976,5.50846,-169.668,-1.42784,-0.0455817,-0.0105467,-0.0030925,139.443,-50.0047,5.89056,5664.2,271.86,-0.481907
5325720414378158720,4.32921,-157.649,-1.84045,0.0170347,-0.0315388,0.00818403,138.924,-49.9294,6.34039,5338,271.573,-0.668608
5325839715689441152,3.2188,-186.485,-2.81761,-0.0170223,-0.0322447,0.0177139,138.079,-49.6428,5.36096,5031.89,270.989,-0.865492
5325867787595386368,2.33779,-166.364,-3.85458,-0.0282832,-0.0392966,-0.0274748,137.363,-49.8239,6.00872,5858.5,270.805,-1.32715
5325920220556056960,1.30698,-165.809,-2.53004,-0.0271408,-0.00756266,-0.000374754,137.504,-49.2568,6.03014,5128.57,270.452,-0.874165
5325937293045794048,2.65622,-172.166,-1.74536,-0.0187557,-0.00710062,-0.012047,138.286,-49.3709,5.80735,5722.41,270.884,-0.580756
5325954339771895424,2.24574,-195.635,-2.10155,-0.033928,-0.0480477,0.000727195,138.009,-49.2303,5.11094,5487.67,270.658,-0.61542
5326000622343483776,1.53054,-162.715,-1.96507,-0.0771111,-0.0475568,-0.0294409,137.799,-49.1962,6.14499,5369.25,270.539,-0.691883
5326045393082738816,1.441,-183.651,0.22205,-0.0531348,-0.0500425,-0.0124668,138.547,-48.608,5.44494,4499.46,270.45,0.0692736
5326051302952955136,0.617522,-157.749,0.321683,-0.0367041,-0.0471593,-0.0194447,138.364,-48.4122,6.33914,5798,270.224,0.116837
5326063019628339200,0.656,-190.519,0.355513,0.0835888,-0.046521,-0.00738141,138.325,-48.3994,5.24879,4952.66,270.197,0.106915
5326080371295887488,5.84455,-193.833,1.03976,0.00357593,0.00240687,0.00328508,140.166,-49.3558,5.15666,4814.04,271.727,0.307204
5326087513823658624,5.01561,-179.456,0.166242,-0.0535852,-0.0445731,-0.0187912,139.753,-49.4453,5.57021,6022.56,271.601,0.053056
5326113287925327488,4.93524,-186.895,2.08821,-0.0552382,-0.0542124,-0.0321613,140.294,-48.9689,5.34841,4744,271.513,0.639928
5326154107294123520,3.81448,-187.359,1.24929,-0.0155687,-0.0528851,-0.0303793,139.644,-48.9049,5.33612,5014,271.166,0.381956
5326162181832460544,3.11105,-178.054,0.383938,-0.0253303,-0.00496514,0.0093425,139.187,-48.9674,5.61539,6007.9,271.001,0.123528
5326232584938561024,4.2514,-193.728,3.16886,-0.0129027,-0.0131394,0.00526457,140.339,-48.5783,5.15995,5584.2,271.257,0.936893
5326235398137060992,4.25248,-199.058,3.93132,-0.0513668,-0.0834489,-0.0404632,140.51,-48.4171,5.02154,4948.73,271.224,1.13117
5326246328834342784,3.87686,-147.375,3.57385,-0.0323906,-0.0166098,-0.0161774,141.086,-48.4324,6.78108,4765.9,271.507,1.38867
5326262958943060352,4.08014,-190.742,5.91024,-0.0759012,-0.020194,0.00554095,141.188,-47.9599,5.23897,5270.33,271.225,1.77437
5326331678423852416,2.3788,-168.029,5.19042,-0.0143458,-0.0110906,-0.00738935,140.743,-47.6735,5.94792,6405.65,270.811,1.76913
5326375757667826688,1.74954,-198.349,1.18013,-0.029307,0.0102768,0.0176341,138.901,-48.4601,5.04134,5360,270.505,0.34088
5326393624731072896,1.75394,-164.821,2.19949,-0.04093,-0.0143332,-0.00269161,139.468,-48.2397,6.06632,4816.52,270.61,0.764509
5326464341370406528,0.242514,-160.037,2.17156,-0.00348709,-0.0140396,-0.0141458,138.936,-47.8559,6.24798,4470,270.087,0.777404
5326466437314598400,0.547811,-158.113,2.36009,-0.052377,-0.00644156,-0.053728,139.135,-47.882,6.32386,6201.96,270.199,0.855165
5326537733775211136,1.16682,-165.525,5.09061,0.00229139,0.0100919,-0.00791843,140.307,-47.3921,6.03838,4848.5,270.404,1.76149
5326538592768701440,1.56446,-187.762,6.14303,-0.0457096,0.022352,0.0153637,140.501,-47.3644,5.32287,4703.03,270.477,1.87382
5326602639320233216,-0.242503,-185.149,5.26273,0.0483225,-0.025528,-0.0330368,139.671,-47.1461,5.39888,4890,269.925,1.62816
5326647989874923776,0.578834,-167.856,-3.48208,-0.00464965,-0.00726363,-0.0041268,136.886,-49.2831,5.95616,5022.92,270.198,-1.18839
5326659023648312832,0.334326,-198.083,-4.4095,0.0347326,0.00670827,0.00118701,136.684,-49.2672,5.04712,4971.17,270.097,-1.27524
5326683006745850880,-0.0685927,-196.563,-2.61947,-0.0374914,-0.0460754,-0.0181811,137.139,-48.8355,5.08698,5947.67,269.98,-0.763501
5326703034175984896,-0.259328,-163.362,-4.24253,-0.0080372,3.24885e-05,-0.0149566,136.25,-49.2706,6.11931,5092.64,269.909,-1.48764
